2010.01.27  13350 15700 16550 13350 1892289
2010.01.28  12100 13350 13350 11500 767077
2010.01.29  13900 12600 13900 12300 1857398
2010.02.01  11850 13750 13950 11850 852932
2010.02.02  11100 11850 12600 11100 759565
2010.02.03  11150 11450 11650 10950 491547
2010.02.04  11200 11350 11950 11150 381702
2010.02.05  10350 10600 10650 9980 320882
2010.02.08  9770 10350 10650 9670 204804
2010.02.09  9710 9870 10050 9610 122367
2010.02.10  10200 9900 10700 9520 341352
2010.02.11  10100 10100 10450 10000 82773
2010.02.12  10050 10200 10400 9980 61217
2010.02.16  10400 10250 10550 10000 71934
2010.02.17  10950 10500 11700 10450 501866
2010.02.18  10900 11000 11200 10550 125009
2010.02.19  10350 11050 11100 10300 103865
2010.02.22  10350 10550 10700 10300 50936
2010.02.23  10500 10450 10950 10350 100633
2010.02.24  10050 10400 10550 10050 81891
2010.02.25  9980 10200 10400 9900 77791
2010.02.26  9880 9950 10100 9880 18354
2010.03.02  10050 10000 10050 9850 39071
2010.03.03  10000 10100 10100 9900 20028
2010.03.04  10050 10000 10750 9850 137459
2010.03.05  9920 10250 10400 9900 106976
2010.03.08  9900 10000 10150 9900 85330
2010.03.09  9910 10050 10200 9900 83417
2010.03.10  9750 10000 10050 9740 76750
2010.03.11  9730 9810 9820 9610 60599
2010.03.12  10100 9750 10100 9750 49991
2010.03.15  10100 10050 10200 9920 37494
2010.03.16  10300 10150 11400 10150 529093
2010.03.17  10800 10450 11250 10150 246468
2010.03.18  10600 10900 11150 10550 132095
2010.03.19  10900 10750 11150 10650 116371
2010.03.22  10800 10950 11100 10650 93366
2010.03.23  10450 10950 10950 10400 123156
2010.03.24  10250 10600 10700 10200 67064
2010.03.25  10650 10300 10900 10150 135831
2010.03.26  10800 10600 10800 10400 47681
2010.03.29  10450 10700 10800 10350 58048
2010.03.30  10300 10550 10600 10200 74366
2010.03.31  10000 10350 10450 9810 115766
2010.04.01  10400 10000 10700 9960 147472
2010.04.02  10500 10400 10600 10250 44714
2010.04.05  10050 10400 10500 9850 66745
2010.04.06  9930 10200 10250 9930 43398
2010.04.07  10300 10050 10500 10050 65331
2010.04.08  10150 10300 10400 10100 32878
2010.04.09  10300 10200 10550 10000 78314
2010.04.12  11800 10400 11800 10300 353624
2010.04.13  12000 12150 12450 11400 664899
2010.04.14  12200 12150 12650 11800 491012
2010.04.15  10750 12200 12300 10450 605694
2010.04.16  10600 10950 11100 10600 144766
2010.04.19  10800 10300 10800 10200 90950
2010.04.20  11200 10750 11300 10650 115980
2010.04.21  11000 11250 11300 10900 82170
2010.04.22  11300 11000 11450 10900 132576
2010.04.23  11150 11400 11450 11050 53705
2010.04.26  11350 11250 11350 11000 114421
2010.04.27  11350 11850 12300 11350 278158
2010.04.28  11600 11100 11600 10900 54550
2010.04.29  11500 11500 11800 11450 34014
2010.04.30  11150 11500 11750 11050 32845
2010.05.03  11700 11250 11750 11200 88555
2010.05.04  11550 11750 12000 11500 65035
2010.05.06  11000 11500 11500 10900 32933
2010.05.07  10150 10550 10550 9350 100165
2010.05.10  10600 10150 10650 10050 27818
2010.05.11  10750 10750 10800 10400 20509
2010.05.12  10500 10950 10950 10500 17242
2010.05.13  10800 10500 11200 10350 27284
2010.05.14  10750 10800 10950 10700 13713
2010.05.17  10400 10750 10800 10400 23183
2010.05.18  10550 10500 10600 10200 13027
2010.05.19  11400 10600 11400 10400 28681
2010.05.20  11350 11400 11450 10900 29470
2010.05.24  11400 11050 11850 11050 37934
2010.05.25  10350 11200 11500 9710 59172
2010.05.26  10300 10350 10750 10250 13543
2010.05.27  10500 10100 10550 10050 16724
2010.05.28  10450 10500 10800 10450 9227
2010.05.31  10900 10600 10900 10500 10331
2010.06.01  11150 11000 11400 10700 17699
2010.06.03  11300 11150 11650 11050 22062
2010.06.04  10900 11250 11550 10850 15107
2010.06.07  10500 10500 10750 10250 21000
2010.06.08  10300 10400 10700 10250 48362
2010.06.09  10350 10400 10500 10250 13953
2010.06.10  10600 10500 10650 10350 13609
2010.06.11  10500 10650 10900 10300 14595
2010.06.14  10600 10650 10800 10450 8544
2010.06.15  10700 10500 10750 10500 5731
2010.06.16  10650 10700 10800 10400 21762
2010.06.17  10300 10500 10750 10300 12119
2010.06.18  10250 10300 10550 10200 14211
