2017.08.09 1745 1800 1810 1740 658923
2017.08.08 1800 1850 1855 1780 1324883
2017.08.07 1815 1760 2120 1760 8891425
2017.08.04 1760 1740 1775 1730 85463
2017.08.03 1755 1790 1820 1750 132331
2017.08.02 1795 1780 1820 1780 58075
2017.08.01 1780 1775 1815 1770 152307
2017.07.31 1825 1800 1840 1785 169974
2017.07.28 1835 1890 1900 1820 239606
2017.07.27 1880 1845 1885 1820 181648
2017.07.26 1845 1840 1900 1830 119221
2017.07.25 1840 1825 1850 1820 116802
2017.07.24 1820 1845 1850 1820 144292
2017.07.21 1840 1835 1870 1825 170582
2017.07.20 1845 1835 1860 1815 179591
2017.07.19 1845 1855 1895 1830 296207
2017.07.18 1860 1990 2060 1860 2202855
2017.07.17 1975 1905 1980 1860 763332
2017.07.14 1885 1840 1895 1815 367771
2017.07.13 1835 1820 1880 1810 110843
2017.07.12 1840 1925 1925 1840 244186
2017.07.11 1905 1920 1945 1885 110864
2017.07.10 1920 1895 1945 1870 135101
2017.07.07 1880 1870 1900 1850 103525
2017.07.06 1870 1875 1915 1865 144859
2017.07.05 1880 1880 1885 1830 66834
2017.07.04 1885 1895 1900 1815 109979
2017.07.03 1895 1810 1900 1785 218018
2017.06.30 1810 1800 1845 1780 157184
2017.06.29 1800 1840 1865 1800 94229
2017.06.28 1850 1850 1870 1820 154494
2017.06.27 1850 1840 1860 1815 167431
2017.06.26 1855 1905 1905 1795 338684
2017.06.23 1900 1940 1940 1880 128807
2017.06.22 1915 1940 1985 1900 302874
2017.06.21 1940 1915 2070 1905 1269046
2017.06.20 1925 1925 1945 1910 133377
2017.06.19 1925 1930 1960 1900 194484
2017.06.16 1935 1915 1970 1915 212057
2017.06.15 1945 1960 2010 1890 817226
2017.06.14 1950 1905 1950 1895 647804
2017.06.13 1905 1850 1950 1845 801505
2017.06.12 1855 1860 1885 1825 154738
2017.06.09 1840 1810 1845 1755 357324
2017.06.08 1825 1945 2045 1795 3833312
2017.06.07 1880 1810 1905 1770 410006
2017.06.05 1815 1820 1885 1810 238355
2017.06.02 1865 1900 1905 1840 286349
2017.06.01 1895 1895 1905 1825 362499
2017.05.31 1895 1845 1935 1825 754848
2017.05.30 1840 1810 1880 1810 458184
2017.05.29 1805 1825 1850 1800 273020
2017.05.26 1830 1830 1850 1790 478590
2017.05.25 1815 1745 1830 1720 652073
2017.05.24 1750 1710 1770 1685 483198
2017.05.23 1710 1660 1725 1650 241256
2017.05.22 1670 1730 1730 1650 289448
2017.05.19 1700 1700 1745 1675 347648
2017.05.18 1705 1745 1745 1680 478230
2017.05.17 1745 1690 1755 1660 792905
2017.05.16 1725 1670 1835 1645 3855824
2017.05.15 1695 1520 1950 1520 11847337
2017.05.12 1545 1610 1610 1535 189940
2017.05.11 1590 1630 1630 1580 102811
2017.05.10 1600 1565 1630 1540 157489
2017.05.08 1565 1625 1625 1530 171370
2017.05.04 1580 1605 1605 1570 79488
2017.05.02 1575 1535 1600 1515 128260
2017.04.28 1535 1605 1610 1510 346250
2017.04.27 1600 1620 1625 1590 157972
2017.04.26 1620 1610 1635 1600 147215
2017.04.25 1605 1620 1650 1600 114138
2017.04.24 1620 1700 1700 1600 168322
2017.04.21 1660 1675 1695 1650 63662
2017.04.20 1675 1700 1705 1670 84285
2017.04.19 1690 1670 1695 1660 42920
2017.04.18 1680 1715 1715 1665 65397
2017.04.17 1695 1650 1710 1650 219108
2017.04.14 1675 1720 1720 1640 98038
2017.04.13 1700 1670 1720 1670 107084
2017.04.12 1675 1630 1705 1630 137988
2017.04.11 1630 1700 1700 1620 148760
2017.04.10 1675 1725 1725 1650 125204
2017.04.07 1725 1755 1755 1670 194293
2017.04.06 1735 1755 1755 1705 106815
2017.04.05 1740 1720 1755 1720 105960
2017.04.04 1730 1775 1780 1725 225168
2017.04.03 1775 1750 1780 1735 162057
2017.03.31 1770 1790 1790 1725 245083
2017.03.30 1770 1765 1800 1750 173671
2017.03.29 1770 1825 1825 1765 132241
2017.03.28 1810 1800 1840 1770 161743
2017.03.27 1780 1780 1820 1750 148422
2017.03.24 1770 1795 1880 1745 304811
2017.03.23 1805 1860 1880 1800 455493
2017.03.22 1855 1900 2085 1855 1893538
2017.03.21 1910 1850 2130 1825 2751382
2017.03.20 1840 1895 1935 1830 253696
2017.03.17 1890 1925 1930 1870 135525
2017.03.16 1925 1870 1930 1845 193302
2017.03.15 1870 1910 1945 1800 192773
2017.03.14 1910 1865 1935 1865 126400
2017.03.13 1885 1865 1900 1845 107213
2017.03.10 1845 1870 1905 1800 173522
2017.03.09 1850 1855 1910 1845 70724
2017.03.08 1870 1920 1920 1840 62805
2017.03.07 1875 1900 1900 1840 37185
2017.03.06 1885 1905 1915 1840 75633
2017.03.03 1880 1940 1955 1860 261940
2017.03.02 1960 1915 2000 1890 889818
2017.02.28 1930 1895 1955 1865 444247
2017.02.27 1885 1895 1925 1860 156387
