1996.06.25   78000 76200 84900 76200 570
1996.06.26   78000 80000 80000 78000 380
1996.06.27   78000 79000 79000 78000 80
1996.06.28   78000 74000 78000 74000 150
1996.06.29   74000 74000 77800 74000 360
1996.07.01   74000 74000 74000 74000 120
1996.07.02   78400 74000 78400 74000 460
1996.07.03   74000 80000 80000 74000 150
1996.07.04   78000 75100 78000 75100 280
1996.07.05   79500 78100 79500 78100 320
1996.07.06   82000 80000 82000 79800 420
1996.07.08   84000 82000 84000 82000 730
1996.07.09   84000 84000 84000 84000 0
1996.07.10   89000 85000 89000 85000 2370
1996.07.11   90000 92500 93000 90000 1140
1996.07.12   85000 86000 86000 85000 120
1996.07.13   86000 80000 86000 80000 440
1996.07.15   83000 84000 84000 83000 60
1996.07.16   82900 82900 82900 82900 500
1996.07.18   84000 83500 84000 83500 110
1996.07.19   87900 87900 87900 87900 700
1996.07.20   86000 86000 86000 86000 0
1996.07.22   86000 88000 88000 86000 590
1996.07.23   86000 86000 86100 86000 250
1996.07.24   86000 86000 86000 84000 440
1996.07.25   86000 86000 86000 84000 310
1996.07.26   87500 86000 87500 86000 820
1996.07.27   86000 86000 86000 86000 100
1996.07.29   86000 86000 87000 86000 150
1996.07.30   86500 86500 86500 86500 200
1996.07.31   86000 86000 86000 86000 30
1996.08.01   88000 86000 88000 85900 750
1996.08.02   93200 88000 93200 88000 2120
1996.08.03   92900 93500 93500 91500 970
1996.08.05   92500 92500 92900 92500 210
1996.08.06   87000 91000 91000 87000 170
1996.08.07   90000 90000 92000 90000 130
1996.08.08   90000 90000 90000 90000 170
1996.08.09   90000 90000 90000 90000 120
1996.08.10   88000 88000 88000 88000 40
1996.08.12   89000 89000 90000 89000 270
1996.08.13   88500 89000 89000 88500 200
1996.08.14   85000 88500 88500 85000 200
1996.08.16   81000 81000 81000 81000 20
1996.08.17   79000 79000 79000 79000 0
1996.08.19   75000 75000 75000 75000 330
1996.08.20   76000 76000 76000 76000 150
1996.08.21   77000 77000 77000 77000 0
1996.08.22   77000 77000 77000 77000 60
1996.08.23   77000 75000 77000 75000 390
1996.08.24   77000 77000 77000 77000 0
1996.08.26   78500 75000 78500 75000 230
1996.08.27   77000 75000 78000 75000 280
1996.08.28   75000 76000 76000 75000 320
1996.08.29   78000 78000 78000 78000 10
1996.08.30   77000 77000 77000 77000 10
1996.08.31   74000 77000 77000 74000 130
1996.09.02   75000 73000 75000 73000 120
1996.09.03   79500 72000 79500 72000 1410
1996.09.04   79500 79500 79500 79500 0
1996.09.05   79500 79500 79500 79500 0
1996.09.06   79000 79500 79500 79000 190
1996.09.07   79000 79000 79000 79000 0
1996.09.09   79000 79000 79000 79000 20
1996.09.10   79000 78100 79000 77000 310
1996.09.11   78500 78500 78500 78500 100
1996.09.12   77000 78000 78000 77000 160
1996.09.13   77500 77000 77500 77000 550
1996.09.14   77500 77500 77500 77500 0
1996.09.16   78500 78500 78500 78500 110
1996.09.17   78000 73800 78500 73800 240
1996.09.18   77000 78500 78500 75000 240
1996.09.19   75000 73500 75000 73500 200
1996.09.20   76100 75000 76100 75000 300
1996.09.21   77000 78500 78500 77000 110
1996.09.23   77500 77000 77500 77000 200
1996.09.24   79000 79000 79000 79000 10
1996.09.25   77000 77000 77000 77000 0
1996.09.30   75500 78500 78500 75500 100
1996.10.01   77600 71200 77600 71200 850
1996.10.02   77000 73000 77500 73000 490
1996.10.04   79000 78000 81000 78000 7410
1996.10.05   83700 83500 83700 81000 1610
1996.10.07   88700 88000 88700 83700 5570
1996.10.08   86800 88700 88700 84800 2880
1996.10.09   84000 89800 89800 84000 300
1996.10.10   87000 84100 87000 84100 1150
1996.10.11   89000 87200 89000 87000 13030
1996.10.12   94300 94300 94300 94300 200
1996.10.14   99900 99900 99900 99000 1060
1996.10.15   99000 105000 105000 99000 860
1996.10.16   95500 95000 96000 95000 230
1996.10.17   96000 96000 96000 96000 100
1996.10.18   90300 91000 91000 90300 290
1996.10.19   90000 86000 90000 86000 340
1996.10.21   91000 90500 92000 90500 1210
1996.10.22   90000 88500 90000 88500 3200
1996.10.23   93000 94900 94900 89500 3550
1996.10.24   91900 94000 94000 90000 330
1996.10.25   90000 90000 90000 90000 760
1996.10.26   91000 91000 91000 91000 910
1996.10.28   88900 90000 90000 88900 600
1996.10.29   86500 86500 89500 86500 380
1996.10.30   87000 87000 87000 86500 920
1996.10.31   89800 86100 89800 86100 550
1996.11.01   89800 89400 89800 88800 1300
1996.11.02   87000 87000 87000 87000 160
1996.11.04   87000 89500 89500 85000 390
1996.11.05   86500 86500 86500 86500 0
1996.11.06   84900 84000 86500 83000 1080
1996.11.07   84900 84900 84900 84900 0
1996.11.08   81000 81000 81000 81000 10
1996.11.09   85000 76200 85000 76200 310
1996.11.11   84600 84600 84600 84600 0
1996.11.12   84500 79600 84500 79600 120
1996.11.13   84500 84500 84500 84500 0
1996.11.14   84500 84500 84500 84500 0
1996.11.15   83500 83500 83500 83500 0
1996.11.16   84900 78500 85000 78500 1790
1996.11.18   83900 79900 85000 79900 220
1996.11.19   84000 80100 84000 80100 120
1996.11.20   84000 84000 84000 84000 0
1996.11.21   84100 80200 84100 79500 370
1996.11.22   83600 80100 83900 80100 230
1996.11.25   82500 82500 82500 82500 0
1996.11.26   83600 82500 83600 82500 30
1996.11.27   83600 83600 83600 83600 2000
1996.11.28   83000 83000 83000 83000 30
1996.11.29   81500 82500 82500 81500 30
1996.11.30   83600 83600 83600 83600 50
1996.12.02   83600 83600 83600 83600 10
1996.12.03   80000 80000 80000 80000 40
1996.12.04   75100 78000 78000 75100 100
1996.12.05   74500 75100 75100 74500 80
1996.12.06   79000 79000 79000 79000 70
1996.12.07   78000 78000 78000 78000 0
1996.12.09   78000 78000 78000 78000 0
1996.12.10   79000 75000 79000 75000 110
1996.12.11   79000 76000 79000 75500 140
1996.12.12   75000 75600 75600 75000 270
1996.12.13   70000 69000 72000 69000 220
1996.12.14   75000 73000 75000 73000 130
1996.12.16   74500 75000 75000 73000 180
1996.12.17   72000 70000 72000 70000 190
1996.12.18   72000 72000 72000 72000 0
1996.12.19   71900 72000 72000 71900 40
1996.12.20   72000 69000 72000 69000 450
1996.12.21   75000 72000 75000 72000 120
1996.12.23   74900 73000 76000 73000 510
1996.12.24   74000 74000 74000 74000 100
