2017.07.18     261000 261000 261000 257500 102239
2017.07.19     262000 262000 262500 259500 93703
2017.07.20     263000 262000 265500 260000 113947
2017.07.21     270500 264000 274000 263500 230528
2017.07.24     278500 274500 279500 272500 177723
2017.07.25     277500 279000 279500 273000 144138
2017.07.26     270000 279000 279000 270000 147439
2017.07.27     279000 277000 279000 273000 188086
2017.07.28     277000 276000 279500 273000 185506
2017.07.31     278000 275500 281500 274000 220930
2017.08.01     277500 276500 282000 276000 106846
2017.08.02     283500 280500 288000 277500 186666
2017.08.03     283000 284000 287500 279500 180570
2017.08.04   276500 281000 284000 275500 180970
2017.08.07   279500 275500 285000 275500 131154
2017.08.08   275000 278500 279000 272000 183114
2017.08.09   274500 274500 279500 274000 97407
2017.08.10   269000 275000 277000 267500 223198
2017.08.11   265000 266000 267500 260000 240410
2017.08.14   269500 265500 271500 264000 159888
2017.08.16   268500 272000 272000 266000 155992
2017.08.17   264000 265000 266000 261000 143656
2017.08.18  260000 261000 261500 254000 237748
2017.08.21  260000 259000 260000 257000 88499
2017.08.22  262500 261000 264000 261000 96909
2017.08.23  261000 262000 263500 259500 84912
2017.08.24  263500 261000 263500 259500 109604
2017.08.25  261000 263500 264000 259500 113920
2017.08.28  262000 260000 262500 260000 53846
2017.08.29  260500 261000 262500 257500 76061
2017.08.30  257000 257000 259500 256000 154523
2017.08.31  253500 256000 256500 253000 205485
