2017.08.24 35050 35750 35750 33950 275044
2017.08.23 35800 36300 36600 35600 101962
2017.08.22 36300 36150 36300 36100 26558
2017.08.21 36200 36400 36550 35850 59144
2017.08.18 36300 36250 36650 36050 53842
2017.08.17 36300 36100 37050 35850 124186
2017.08.16 36200 36150 36600 35750 169173
2017.08.14 36200 39300 39650 35950 261844
2017.08.11 39050 38400 39200 37650 124823
2017.08.10 38650 39650 39900 38100 137564
2017.08.09 39650 39700 40500 39200 96994
2017.08.08 39250 39900 40100 39100 61709
2017.08.07 39900 40250 40350 39350 46651
2017.08.04 39900 40050 40500 39350 51291
2017.08.03 39850 41500 41650 39750 126827
2017.08.02 41500 41850 42150 41500 44544
2017.08.01 41550 41500 42300 41200 54465
2017.07.31 41500 41700 42200 41450 57338
2017.07.28 41700 42050 42250 41450 90099
2017.07.27 42150 42350 42600 42000 45398
2017.07.26 42350 42700 43250 42300 58284
2017.07.25 42300 42200 42750 42150 60569
2017.07.24 42200 42550 42550 42200 47590
2017.07.21 42650 42900 43050 42500 50219
2017.07.20 42900 43200 43400 42800 48035
2017.07.19 43100 42200 43350 41950 76517
2017.07.18 41950 42700 42850 41900 56518
2017.07.17 42550 42550 43150 42150 64479
2017.07.14 42350 42000 42500 41500 63567
2017.07.13 41950 42550 42750 41800 110409
2017.07.12 42550 43650 43700 42450 65260
2017.07.11 43650 43400 43750 42900 64206
2017.07.10 43100 43050 43550 43000 41389
2017.07.07 43050 43000 43400 42900 47583
2017.07.06 43100 43050 43750 43000 52870
2017.07.05 43250 42600 43600 42600 50550
2017.07.04 42800 43600 44050 42450 120784
2017.07.03 43650 43950 44350 43300 51566
2017.06.30 44000 44000 44200 43550 64341
2017.06.29 44100 44100 44200 43100 82318
