2017.07.10   73700 69500 74500 59100 2139063
2017.07.11   72600 72800 75100 70800 588369
2017.07.12   68300 72600 72600 68000 584969
2017.07.13   71900 70200 73300 69400 521428
2017.07.14   76600 73200 77000 72700 595382
2017.07.17   76700 75500 77700 74300 348049
2017.07.18   77700 76700 77800 75100 334867
2017.07.19   79700 79600 84700 79000 915539
2017.07.20   80300 78500 80500 77700 257159
2017.07.21   79100 80400 81900 79000 285413
2017.07.24   81400 80200 81700 78200 336772
2017.07.25   78500 81400 82000 78000 270842
2017.07.26   76500 79400 79700 74300 352252
2017.07.27   74200 76000 77800 72400 392993
2017.07.28   68400 73000 73400 67200 643021
2017.07.31   68200 66600 68600 64000 493557
2017.08.01   68800 67400 70200 66900 325812
2017.08.02   72300 70500 72900 70000 411176
2017.08.03   68500 72600 72700 67800 296518
2017.08.04   66600 68200 69800 66000 257718
2017.08.07   64700 66100 68300 64400 359592
2017.08.08   68000 65600 68300 65400 373385
2017.08.09   69000 68000 70800 67800 431182
2017.08.10   70700 68500 71500 68000 246953
2017.08.11   70100 68500 71000 68500 162721
2017.08.14   73600 71000 73700 70500 204158
2017.08.18  73700 73400 74900 73300 108831
2017.08.21  73800 73600 75500 71900 161098
2017.08.22  76400 74200 76800 74200 201913
2017.08.23  75800 77000 78000 75800 168693
2017.08.24  75500 76100 77300 75000 133295
2017.08.25  75000 75700 77000 75000 117777
2017.08.28  72100 75700 75700 71900 221114
2017.08.29  73100 71100 73400 70100 191659
2017.08.30  76500 74000 76500 73300 236233
2017.08.31  75400 77000 77100 74600 158828
