2017.08.25 1902000 1943000 1944000 1885000 33882
2017.08.24 1943000 1957000 1958000 1943000 22969
2017.08.23 1957000 1959000 1959000 1946000 20923
2017.08.22 1930000 1931000 1939000 1922000 13572
2017.08.21 1922000 1938000 1941000 1916000 18236
2017.08.18 1937000 1928000 1938000 1897000 14825
2017.08.17 1933000 1929000 1937000 1916000 26608
2017.08.16 1901000 1909000 1909000 1871000 55680
2017.08.14 1829000 1800000 1833000 1800000 30054
2017.08.11 1800000 1835000 1835000 1788000 46077
2017.08.10 1854000 1871000 1871000 1825000 39028
2017.08.09 1871000 1919000 1919000 1850000 48473
2017.08.08 1920000 1915000 1928000 1906000 31710
2017.08.07 1894000 1881000 1902000 1879000 12053
2017.08.04 1879000 1917000 1919000 1877000 30036
2017.08.03 1877000 1959000 1960000 1863000 72665
2017.08.02 1959000 1925000 1959000 1924000 27887
2017.08.01 1922000 1930000 1945000 1916000 44445
2017.07.31 1931000 1911000 1940000 1868000 37528
2017.07.28 1920000 1993000 1993000 1900000 84712
2017.07.27 1994000 1985000 2009000 1969000 29474
2017.07.26 1978000 1990000 1991000 1960000 43231
2017.07.25 2003000 2017000 2028000 2000000 30846
2017.07.24 2038000 2035000 2050000 2023000 32246
2017.07.21 2056000 2024000 2056000 2011000 56922
2017.07.20 2021000 2010000 2025000 1994000 35284
2017.07.19 2005000 1990000 2006000 1970000 45177
2017.07.18 2001000 2015000 2015000 1995000 36025
2017.07.17 2020000 1998000 2020000 1993000 38669
2017.07.14 1979000 2000000 2014000 1970000 49669
2017.07.13 1987000 1946000 2000000 1946000 50165
2017.07.12 1942000 1944000 1947000 1935000 30444
2017.07.11 1929000 1924000 1929000 1915000 21571
2017.07.10 1918000 1892000 1920000 1887000 27493
2017.07.07 1882000 1887000 1896000 1873000 25089
2017.07.06 1895000 1885000 1895000 1872000 18473
2017.07.05 1866000 1842000 1867000 1829000 25679
2017.07.04 1849000 1866000 1880000 1842000 15456
2017.07.03 1870000 1867000 1882000 1841000 31580
2017.06.30 1862000 1883000 1883000 1860000 43976
2017.06.29 1900000 1897000 1905000 1896000 26733
2017.06.28 1881000 1901000 1912000 1862000 41190
2017.06.27 1921000 1905000 1923000 1905000 27996
2017.06.26 1915000 1900000 1917000 1900000 24596
2017.06.23 1899000 1897000 1904000 1879000 29603
2017.06.22 1900000 1912000 1920000 1891000 32472
2017.06.21 1901000 1918000 1924000 1887000 31271
2017.06.20 1921000 1900000 1922000 1890000 41354
2017.06.19 1873000 1859000 1878000 1848000 28110
2017.06.16 1853000 1830000 1855000 1830000 36011
2017.06.15 1842000 1842000 1859000 1829000 48750
2017.06.14 1839000 1840000 1851000 1828000 31445
2017.06.13 1834000 1835000 1840000 1825000 28153
2017.06.12 1835000 1838000 1840000 1817000 21078
2017.06.09 1858000 1819000 1860000 1812000 44451
2017.06.08 1819000 1800000 1819000 1789000 46221
2017.06.07 1800000 1821000 1821000 1791000 56600
2017.06.05 1803000 1804000 1804000 1788000 26461
2017.06.02 1790000 1754000 1790000 1754000 31801
2017.06.01 1749000 1750000 1765000 1745000 23952
2017.05.31 1749000 1758000 1768000 1749000 56275
2017.05.30 1751000 1791000 1791000 1748000 32674
2017.05.29 1791000 1806000 1819000 1791000 22612
2017.05.26 1806000 1794000 1806000 1786000 39584
2017.05.25 1786000 1784000 1789000 1762000 38373
2017.05.24 1773000 1766000 1777000 1761000 26291
