2017.09.01 83600 82900 84300 81000 1940898
2017.08.31 81500 82700 82800 80200 1889427
2017.08.30 82300 75500 82400 75200 3932544
2017.08.29 74400 75500 75500 73400 1540731
2017.08.28 76300 77500 77600 75900 553675
2017.08.25 77700 77800 77900 76800 442385
2017.08.24 77400 77800 78000 76600 811372
2017.08.23 77500 76200 78500 76100 1309345
2017.08.22 75700 76000 76400 75300 697166
2017.08.21 75800 72800 75900 72800 1159623
2017.08.18 73000 72600 73300 72000 751321
2017.08.17 73600 74000 74200 73000 662603
2017.08.16 74000 74000 74500 73100 769023
2017.08.14 73700 74200 74700 73000 798565
2017.08.11 73400 72600 74700 71600 1581856
2017.08.10 73700 71400 74100 71400 1796419
2017.08.09 71400 70700 71500 70500 690037
2017.08.08 71600 72100 72200 70300 713434
2017.08.07 71600 72300 72700 71500 947809
2017.08.04 71800 69000 72100 68800 1976833
2017.08.03 68400 68900 69200 68100 838838
2017.08.02 68400 69200 69500 67300 838130
2017.08.01 68300 68000 69600 67800 1485811
2017.07.31 67100 67000 67600 66500 659263
2017.07.28 66700 66800 67800 66300 1282188
2017.07.27 66500 68200 68300 66300 1371488
2017.07.26 67900 67900 68700 67300 1066820
2017.07.25 67500 67500 68200 67300 838858
2017.07.24 67500 68200 68400 66700 1417600
2017.07.21 68200 69800 70100 68200 1015026
2017.07.20 69400 70900 71200 69200 956192
2017.07.19 70500 70200 71400 70200 1017542
2017.07.18 70000 70300 70700 69600 660135
2017.07.17 70100 69900 70400 69700 741053
2017.07.14 69500 71900 72200 69000 1764528
2017.07.13 71200 71300 72500 71000 1363044
2017.07.12 70800 72000 73000 70800 1208011
2017.07.11 71500 71300 72000 70000 1546488
2017.07.10 70800 72700 72800 70700 3056226
2017.07.07 73900 76400 76400 73800 2330893
2017.07.06 77100 80500 80600 76600 1965678
2017.07.05 79900 79900 81300 79400 648725
2017.07.04 79900 80500 80800 79600 566386
2017.07.03 80900 80400 82300 80300 928999
2017.06.30 80200 78500 80700 78100 999093
2017.06.29 79700 80300 81200 79500 1018774
2017.06.28 79300 81900 82000 78500 1989102
2017.06.27 82300 84300 84800 82200 1431967
2017.06.26 85100 84600 85500 83600 734655
2017.06.23 84100 82500 84100 81800 1151493
2017.06.22 81900 85300 86100 81300 2179462
2017.06.21 85900 86000 86300 84100 722785
2017.06.20 86000 87300 87500 85700 628514
2017.06.19 86200 86100 86900 84800 662054
2017.06.16 86100 87200 87500 85800 737508
2017.06.15 87300 85900 87700 85300 877550
2017.06.14 85900 86400 88000 85400 987899
2017.06.13 85800 85000 86100 83800 1213895
2017.06.12 85600 86800 87000 85200 1341050
2017.06.09 88300 87500 88800 87300 896973
2017.06.08 86800 85800 87800 85000 1330511
2017.06.07 85300 86700 87100 84900 1346470
2017.06.05 87300 87700 88900 86900 998730
2017.06.02 86600 82100 86900 82100 1869364
2017.06.01 81300 82700 82900 81300 628909
2017.05.31 82500 83500 83600 82100 714803
2017.05.30 83500 83700 84100 82300 525707
2017.05.29 83500 81700 84300 81700 823722
2017.05.26 81900 82300 82400 81300 665382
2017.05.25 82300 82800 82800 81700 513491
2017.05.24 82300 81200 82400 80900 538991
2017.05.23 81100 82200 82200 81000 573284
2017.05.22 81600 82200 82300 81100 585488
2017.05.19 81400 79600 81400 79400 1094715
2017.05.18 79100 78800 79700 78500 716864
2017.05.17 80000 79500 80900 79400 857014
2017.05.16 79000 81400 82000 78600 1357416
2017.05.15 81000 81800 81800 79200 1261164
2017.05.12 81200 80200 81300 79300 1589519
2017.05.11 79800 77000 79800 76900 1876649
2017.05.10 76300 77100 78800 75900 1904728
2017.05.08 77000 72900 77000 72900 2624129
2017.05.04 71700 71800 72400 71200 799566
2017.05.02 70400 69600 71000 69200 1301950
2017.04.28 69100 72000 72100 68700 2295287
2017.04.27 72300 72700 73400 72000 608575
2017.04.26 72700 72800 72900 72300 640000
2017.04.25 72200 72000 72200 71500 545785
2017.04.24 71700 71400 72200 71300 551940
2017.04.21 71000 71100 71300 70400 581937
2017.04.20 71100 71300 71400 70400 718589
2017.04.19 70700 70700 71500 70100 947412
2017.04.18 70000 70000 70300 68900 544965
2017.04.17 69600 68700 70200 68700 558900
2017.04.14 68300 69000 69000 67800 492819
2017.04.13 69500 69300 70300 69200 550004
2017.04.12 69100 70000 70100 68900 555051
2017.04.11 69500 68100 69800 68100 1032197
2017.04.10 67900 70700 70900 67900 1306155
2017.04.07 70900 71200 72200 69800 1754356
2017.04.06 70600 66900 70700 66300 1571616
2017.04.05 67200 68300 69000 66500 1116475
2017.04.04 68300 69200 69200 68000 583153
2017.04.03 68700 68400 69900 68300 964628
2017.03.31 67900 68300 68700 66900 1201094
2017.03.30 68100 70100 70200 66500 2225859
2017.03.29 70100 70400 71000 69200 1062889
2017.03.28 70700 72000 72100 69800 932883
2017.03.27 71300 72600 72600 70400 868109
2017.03.24 72200 73000 73900 71600 1365959
2017.03.23 72000 70200 72200 70100 2098932
2017.03.22 69200 67300 69600 67300 1353787
2017.03.21 66900 67900 67900 66500 1356321
2017.03.20 67200 68500 68600 66700 1130043
2017.03.17 68900 67900 69700 67700 1175426
2017.03.16 68100 68400 68500 67000 916464
2017.03.15 67800 67300 67900 66800 891284
2017.03.14 67100 66700 67400 66600 1602346
2017.03.13 65300 65000 65700 64500 733138
2017.03.10 64100 64200 64800 63800 940025
2017.03.09 64800 65500 65800 64100 1196256
2017.03.08 64900 63400 65400 63300 1777042
2017.03.07 63300 61600 63300 61500 1734620
2017.03.06 60300 61500 62000 59900 959701
2017.03.03 62200 61300 62400 60600 1001078
2017.03.02 61600 60700 62200 60600 1329490
2017.02.28 59800 58700 60000 58200 1519971
2017.02.27 59000 63200 63200 58800 2350933
2017.02.24 62700 63200 63600 62200 825344
2017.02.23 63100 62900 63300 62200 773393
2017.02.22 62900 62700 63000 62300 703290
2017.02.21 62100 62100 62800 61900 443630
2017.02.20 62000 61100 62100 60700 481297
2017.02.17 61400 62600 62700 61200 795235
2017.02.16 62700 62300 62700 61300 727097
2017.02.15 62200 61700 62900 61700 899514
2017.02.14 61600 61000 61600 60600 720671
2017.02.13 60700 61600 62000 59600 1012067
2017.02.10 61300 61800 61900 61200 740823
2017.02.09 61500 60400 61900 60100 1352533
2017.02.08 60400 59000 60400 58600 1795800
2017.02.07 58800 58900 59300 58200 754879
2017.02.06 58600 58800 59100 57700 852582
