1996.06.25   33700 33300 34300 33300 11030
1996.06.26   33500 34000 34100 33500 29490
1996.06.27   35500 33500 35500 33000 144070
1996.06.28   33400 36500 36700 33400 72500
1996.06.29   31500 32500 33900 31400 36060
1996.07.01   32000 30500 32000 30500 31050
1996.07.02   31500 31300 33500 31300 26330
1996.07.03   32400 31700 32800 31700 13170
1996.07.04   33000 33000 34000 32800 15470
1996.07.05   33400 34000 34500 33200 48390
1996.07.06   32700 33800 33800 32600 5880
1996.07.08   33000 33200 34300 32900 21410
1996.07.09   33200 33200 33300 32700 14060
1996.07.10   34300 33200 34300 33000 22430
1996.07.11   33700 34300 35300 33700 32350
1996.07.12   33000 33000 33700 33000 11530
1996.07.13   33600 33000 34300 32700 10490
1996.07.15   32500 34000 34000 32500 8720
1996.07.16   30600 32300 32300 30600 21990
1996.07.18   31100 31000 31500 31000 11510
1996.07.19   32200 31100 32200 31100 18440
1996.07.20   32300 32200 32500 32200 6650
1996.07.22   32300 32300 33500 32300 16320
1996.07.23   32800 32500 33200 32500 15700
1996.07.24   32400 33000 33000 32000 13600
1996.07.25   32500 32900 33000 32000 26320
1996.07.26   32000 32600 33700 32000 26400
1996.07.27   31400 32000 32300 31000 6720
1996.07.29   31500 31400 32000 31200 11570
1996.07.30   32300 31700 32300 31100 18700
1996.07.31   32900 32300 32900 32300 14650
1996.08.01   33900 33500 34800 33000 59160
1996.08.02   32800 34000 34000 32800 12280
1996.08.03   32800 32600 33200 32600 17560
1996.08.05   33400 31600 33500 31600 21710
1996.08.06   32200 33000 33300 32000 9070
1996.08.07   32400 32300 33000 32300 7950
1996.08.08   33300 32700 34200 32700 41010
1996.08.09   33700 33800 33800 32700 7950
1996.08.10   34200 33800 35200 33800 38970
1996.08.12   34900 34500 35000 34300 49290
1996.08.13   34000 34900 34900 34000 21820
1996.08.14   33800 33500 34600 33500 22100
1996.08.16   33300 34000 34000 33300 13200
1996.08.17   34000 33300 34300 33300 28400
1996.08.19   35400 34100 36000 34100 123230
1996.08.20   33900 35400 35800 33900 39820
1996.08.21   34000 34000 34500 32600 38110
1996.08.22   33200 34000 34500 33200 15870
1996.08.23   33500 33400 34300 33400 31030
1996.08.24   33500 33700 34200 33500 9140
1996.08.26   34400 33800 35000 33800 35540
1996.08.27   34000 34700 34800 33600 17320
1996.08.28   32000 34200 34300 32000 22440
1996.08.29   31400 31500 31700 30100 27510
1996.08.30   32000 31400 32100 31100 15510
1996.08.31   31000 32100 32100 31000 6110
1996.09.02   30300 31000 31000 30000 14030
1996.09.03   30400 30000 30700 30000 7890
1996.09.04   30800 30400 31200 30400 11250
1996.09.05   30300 30800 31500 30300 9390
1996.09.06   30700 30000 31000 30000 17290
1996.09.07   30600 31000 31000 30500 15440
1996.09.09   30900 30600 31000 30300 10930
1996.09.10   30800 30900 31400 30800 9460
1996.09.11   31000 30800 31200 30600 7300
1996.09.12   30800 31100 31200 30700 7390
1996.09.13   30800 30700 31300 30500 12670
1996.09.14   30300 30800 30800 30300 7130
1996.09.16   30800 30300 31300 30000 17920
1996.09.17   30300 30300 30900 30200 7030
1996.09.18   30300 30100 30900 30100 15930
1996.09.19   30100 30300 31300 30000 13830
1996.09.20   30000 30300 30500 30000 14830
1996.09.21   29800 30100 30200 29800 3730
1996.09.23   29300 29800 30000 29300 9990
1996.09.24   31000 29300 31000 29000 41930
1996.09.25   30500 31300 32500 30000 24810
1996.09.30   30300 30600 31400 30300 16610
1996.10.01   31100 30300 32000 30300 28400
1996.10.02   30500 31100 31500 30500 13610
1996.10.04   29800 30300 31000 29800 15440
1996.10.05   30900 30500 31000 30000 16230
1996.10.07   30900 31100 31800 30900 34570
1996.10.08   31000 31100 31700 31000 22230
1996.10.09   32800 31100 32800 31100 58470
1996.10.10   34000 34000 34500 33500 82920
1996.10.11   33800 34400 34600 33700 57230
1996.10.12   34700 34100 35500 34100 64890
1996.10.14   34100 35200 35200 33500 37120
1996.10.15   36100 34800 36100 34000 117890
1996.10.16   38200 38000 38200 37600 185770
1996.10.17   40400 40400 40400 39000 291360
1996.10.18   38000 40400 40400 38000 63760
1996.10.19   37400 36300 37700 35800 126450
1996.10.21   36500 37400 38000 36300 72620
1996.10.22   36500 36500 37900 35500 70030
1996.10.23   36800 36500 37600 36500 57530
1996.10.24   38000 36900 38500 36900 125650
1996.10.25   40200 38000 40200 38000 220470
1996.10.26   42600 41900 42600 40500 194190
1996.10.28   40100 44900 44900 40100 267440
1996.10.29   40500 41700 42500 40500 372300
1996.10.30   38200 40000 41400 38100 138830
1996.10.31   38200 38300 39200 36700 100330
1996.11.01   38600 38500 40000 38200 84080
1996.11.02   39000 38000 39400 38000 58750
1996.11.04   36700 39100 39300 36700 42020
1996.11.05   34500 34500 35100 34500 65970
1996.11.06   35000 34500 35500 33600 51300
1996.11.07   32900 35100 35100 32900 28070
1996.11.08   31900 32400 33500 31800 52970
1996.11.09   31900 31900 33000 30000 33070
1996.11.11   31200 31000 31800 30400 22680
1996.11.12   33000 31200 33000 31200 20300
1996.11.13   32500 33500 34000 32500 44870
1996.11.14   32700 32600 33000 32000 13240
1996.11.15   33200 32700 34000 32700 16830
1996.11.16   33900 33500 34500 33500 21240
1996.11.18   33100 33900 33900 32000 19820
1996.11.19   32700 33100 34100 32600 16340
1996.11.20   32500 32000 33000 32000 20440
1996.11.21   32000 32100 33000 31500 15260
1996.11.22   32100 32000 32500 31600 22840
1996.11.25   31200 31500 32000 31200 12990
1996.11.26   31200 31000 31700 31000 22740
1996.11.27   31600 32200 32200 31600 15700
1996.11.28   32900 32000 33200 32000 19120
1996.11.29   32200 33000 33000 32000 11660
1996.11.30   32000 32400 32400 31800 20330
1996.12.02   33000 32000 34000 32000 58500
1996.12.03   32500 33100 33300 32200 13300
1996.12.04   32600 32200 33400 32100 45020
1996.12.05   31800 32700 32800 31800 8810
1996.12.06   31500 32000 32500 31500 17030
1996.12.07   31500 31500 32200 31500 9770
1996.12.09   32000 34000 34000 32000 10310
1996.12.10   32300 32000 32500 32000 15660
1996.12.11   32600 32300 33900 32000 42540
1996.12.12   32400 32700 32700 31500 13250
1996.12.13   31900 33500 33500 31600 15040
1996.12.14   31500 32100 32100 31500 6100
1996.12.16   31000 31600 31700 31000 13970
1996.12.17   30500 31500 31600 30300 16060
1996.12.18   29500 30500 30700 29300 23380
1996.12.19   29600 29800 30100 28500 26560
1996.12.20   30000 29600 30500 29600 29890
1996.12.21   30500 31000 31000 30200 16600
1996.12.23   30200 30200 31000 30200 30200
1996.12.24   29000 30200 30400 28600 14070
1996.12.26   26700 29000 29000 26700 24650
1996.12.27   24600 25100 26000 24600 43530
1997.01.03   25000 23100 25500 23100 12640
1997.01.04   23500 23500 24300 23500 12280
1997.01.06   21700 22500 23400 21700 18480
