2014.08.14      18700 22000 25300 18700 1996600
2014.08.18      18650 18250 19100 17100 415796
2014.08.19      17450 19000 19050 17450 135898
2014.08.20      16450 17200 17750 16450 254550
2014.08.21      16000 16550 16950 15950 107372
2014.08.22      15650 16200 16200 15300 84783
2014.08.25      15400 15700 16100 15400 62495
2014.08.26      16150 15550 17700 15300 436293
2014.08.27      17400 16200 18550 16000 623111
2014.08.28      17700 17350 18050 17200 116856
2014.08.29      17100 17400 17650 16800 77984
2014.09.01      15750 16900 17000 15700 86382
2014.09.02      16050 15550 17200 15500 95985
2014.09.03      15950 16350 16400 15750 41446
2014.09.04      15600 15900 16200 15400 46823
2014.09.05      15550 15700 15900 15450 20569
2014.09.11      15600 15550 16150 15500 41294
2014.09.12      15100 15650 15750 15050 41446
2014.09.15      13950 14400 14550 13950 121266
2014.09.16      14000 13900 14200 13750 50368
2014.09.17      14200 14300 14750 13950 76717
2014.09.18      14350 14300 15250 14300 112484
2014.09.19      14800 14500 14900 14500 35809
2014.09.22      14900 14900 15200 14600 49078
2014.09.23      14500 14800 15150 14350 33772
2014.09.24      14500 14600 14700 14150 36703
2014.09.25      14400 14500 14750 14300 27400
2014.09.26      14250 14250 14450 14150 25739
2014.09.29      14000 14300 14550 14000 19657
2014.09.30      14000 14050 14350 13900 20570
2014.10.01      13400 14000 14200 13150 29751
2014.10.02      13250 13150 13500 13000 23106
2014.10.06      13200 13400 13750 13200 22463
2014.10.07      12900 13100 13300 12850 21833
2014.10.08      14800 13000 14800 12850 199727
2014.10.10      15000 14550 15450 14400 136451
2014.10.13      14150 15000 15050 14000 52125
2014.10.14      13400 13850 14550 13400 60108
2014.10.15      14150 13500 14800 13350 56078
2014.10.16      14700 14300 15100 13700 53119
2014.10.17      15250 14550 15900 14400 90249
2014.10.20      14950 15200 15750 14950 51875
2014.10.21      15050 15150 15500 14700 28306
2014.10.22      16650 15100 17250 15100 177862
2014.10.23      16800 16650 17150 16250 63573
2014.10.24      16500 16950 17050 16500 40739
2014.10.27      16550 16450 17700 16350 58905
2014.10.28      16400 16650 16850 15750 51483
2014.10.29      16250 16550 16750 16000 32627
2014.10.30      15750 16250 16600 15350 48580
2014.10.31      15200 15750 15950 15150 28443
2014.11.03      14600 15150 15200 14550 40345
2014.11.04      13750 14400 14600 13700 40474
2014.11.05      13750 13550 14400 13500 24917
